future_soh_true,future_soh_pred,future_soh_std,ci_low,ci_high,prediction_error,abs_error_percent,current_soh_true,current_soh_pred,current_error,eol_true,eol_pred_prob,eol_pred_binary
0.9519091,0.92021406,0.025539564,0.8701565,0.9702716,0.031695068,3.1695068,0.9578441,0.9595521,-0.0017080307,0.0,1.4552663e-05,0
0.9517779,0.89950335,0.022489449,0.85542405,0.94358265,0.052274525,5.2274523,0.9577349,0.9417148,0.01602006,0.0,0.00013227752,0
0.95162815,0.93121624,0.028672349,0.8750184,0.98741406,0.020411909,2.0411909,0.95772445,0.9573191,0.0004053712,0.0,1.2447878e-06,0
0.9514409,0.9269177,0.021220168,0.88532615,0.9685092,0.024523199,2.4523199,0.95757616,0.95770127,-0.00012511015,0.0,4.9501946e-06,0
0.95124567,0.93531007,0.022262124,0.8916763,0.9789438,0.0159356,1.59356,0.9575273,0.9614122,-0.0038849115,0.0,1.6194758e-06,0
0.95114845,0.9081917,0.021604383,0.8658471,0.95053625,0.04295677,4.295677,0.9573834,0.9490781,0.008305311,0.0,3.8973492e-05,0
0.95108134,0.9408905,0.01769734,0.9062037,0.9755773,0.010190845,1.0190845,0.95734286,0.95750356,-0.00016069412,0.0,1.8054395e-06,0
0.95080155,0.8996216,0.02378507,0.85300285,0.94624037,0.051179945,5.1179943,0.9572074,0.9422264,0.014980972,0.0,6.12901e-05,0
0.9506254,0.9346922,0.02683188,0.8821017,0.9872827,0.015933216,1.5933216,0.95713055,0.95739937,-0.00026881695,0.0,6.7262306e-07,0
0.9505142,0.89755565,0.03305325,0.8327713,0.96234,0.052958548,5.2958546,0.95695895,0.9425526,0.014406323,0.0,7.078337e-05,0
0.9504062,0.88022053,0.03599387,0.80967253,0.95076853,0.07018566,7.018566,0.95690113,0.9384507,0.018450439,0.0,0.000112050286,0
0.950202,0.8864835,0.021245243,0.8448428,0.9281242,0.0637185,6.37185,0.9568679,0.93408537,0.022782505,0.0,5.9664417e-05,0
0.9501123,0.88013685,0.016896535,0.8470196,0.9132541,0.069975436,6.9975433,0.95668197,0.9318392,0.02484274,0.0,0.00012854676,0
0.9499505,0.88977563,0.021022024,0.8485725,0.9309788,0.060174882,6.0174885,0.95665896,0.93604773,0.020611227,0.0,3.6290407e-05,0
0.9497107,0.8673762,0.0191649,0.829813,0.9049394,0.08233452,8.233452,0.95640737,0.9106077,0.045799673,0.0,0.008858711,0
0.9495089,0.8960842,0.029941149,0.83739954,0.95476884,0.053424716,5.3424716,0.95634776,0.93688023,0.019467533,0.0,4.3418422e-05,0
0.9493628,0.8700514,0.029541526,0.81215,0.92795277,0.07931143,7.931143,0.95614606,0.9021652,0.053980887,0.0,0.013668833,0
0.9491412,0.90401316,0.02674012,0.8516025,0.9564238,0.045128047,4.512805,0.95611674,0.9401733,0.015943408,0.0,2.1282125e-05,0
0.9491171,0.86771107,0.025953041,0.8168431,0.91857904,0.08140606,8.140606,0.95599025,0.91295516,0.04303509,0.0,0.0012196556,0
0.94885755,0.90756196,0.024358971,0.8598184,0.9553055,0.041295588,4.1295586,0.955904,0.93195885,0.023945153,0.0,4.068639e-05,0
0.9486328,0.91893846,0.02142133,0.87695265,0.96092427,0.029694319,2.9694319,0.9557689,0.9352248,0.020544112,0.0,4.8375754e-05,0
0.94842714,0.8583167,0.0218124,0.8155644,0.90106905,0.09011042,9.011042,0.9556035,0.90255046,0.05305302,0.0,0.030337377,0
0.94824845,0.87607896,0.022224335,0.8325193,0.91963863,0.07216948,7.2169485,0.95561874,0.9256315,0.029987216,0.0,0.0009149658,0
0.94806343,0.88685274,0.020864034,0.84595925,0.92774624,0.061210692,6.121069,0.9554359,0.91762906,0.03780681,0.0,0.0003745613,0
0.9478229,0.92015266,0.027336238,0.86657363,0.9737317,0.027670264,2.7670264,0.9552869,0.9286303,0.026656628,0.0,3.8216353e-05,0
0.9475909,0.90595704,0.022387194,0.86207813,0.94983596,0.041633844,4.1633844,0.95511717,0.92383486,0.031282306,0.0,0.00040269634,0
0.94739795,0.88351804,0.02000699,0.8443043,0.92273176,0.06387991,6.387991,0.9550287,0.92074245,0.03428626,0.0,0.0003081691,0
0.94716173,0.8758485,0.027654735,0.8216452,0.93005174,0.07131326,7.131326,0.9549141,0.9031395,0.05177462,0.0,0.0017833757,0
0.9469401,0.89006424,0.03399137,0.82344115,0.95668733,0.056875885,5.6875887,0.95478106,0.92066795,0.03411311,0.0,0.00012801784,0
0.94671136,0.890313,0.029052261,0.83337057,0.9472555,0.056398332,5.6398335,0.954578,0.90837115,0.046206832,0.0,0.0021802068,0
0.94649434,0.84909,0.023009613,0.80399114,0.8941888,0.09740436,9.740437,0.95447147,0.871125,0.083346486,0.0,0.046431463,0
0.9462267,0.8651835,0.023198903,0.8197136,0.91065335,0.08104324,8.104324,0.954427,0.89033055,0.06409645,0.0,0.0024802892,0
0.9460376,0.8452319,0.025732648,0.7947959,0.8956679,0.1008057,10.08057,0.95420015,0.8654802,0.088719964,0.0,0.09602239,0
0.94578946,0.84442806,0.023163395,0.7990278,0.8898283,0.101361394,10.136139,0.9540737,0.8721626,0.08191115,0.0,0.06223922,0
0.94552994,0.83794326,0.02241976,0.7940005,0.881886,0.10758668,10.758668,0.9539765,0.8665722,0.08740431,0.0,0.08808843,0
0.9453008,0.84298867,0.037827663,0.76884645,0.9171309,0.10231215,10.231215,0.9538807,0.8841149,0.069765806,0.0,0.0030150053,0
0.94506854,0.836538,0.027621396,0.7824001,0.89067596,0.10853052,10.853052,0.95368147,0.86577,0.08791149,0.0,0.059816413,0
0.9448401,0.8429119,0.024675049,0.7945488,0.891275,0.101928174,10.192818,0.9535639,0.8753262,0.07823771,0.0,0.019224,0
0.9444789,0.8348033,0.024677718,0.78643495,0.8831716,0.109675646,10.967565,0.95348257,0.8752563,0.07822627,0.0,0.015061364,0
0.9442971,0.84712714,0.03555289,0.77744347,0.9168108,0.097169936,9.716993,0.9533967,0.88412917,0.06926751,0.0,0.0032310975,0
0.9440043,0.8349827,0.024215037,0.78752124,0.88244414,0.109021604,10.902161,0.9532834,0.88014257,0.07314086,0.0,0.007820827,0
0.94376713,0.8357607,0.031730663,0.77356863,0.8979528,0.10800642,10.800642,0.95314497,0.8805996,0.07254535,0.0,0.006166183,0
0.94356203,0.8377929,0.01891897,0.8007117,0.87487406,0.10576916,10.576916,0.9529852,0.86729926,0.08568597,0.0,0.02268308,0
0.9432598,0.82981443,0.03307737,0.7649828,0.89464605,0.11344534,11.344534,0.95284146,0.8639894,0.08885205,0.0,0.03894788,0
0.942944,0.82221496,0.034311403,0.7549646,0.88946533,0.12072903,12.072903,0.95279217,0.86096823,0.091823936,0.0,0.03717592,0
0.94261914,0.8557142,0.015963707,0.82442534,0.88700306,0.08690494,8.690495,0.9525939,0.88370365,0.06889027,0.0,0.0018559226,0
0.94239986,0.8286537,0.025312068,0.77904207,0.8782653,0.113746166,11.374617,0.95248747,0.87643534,0.07605213,0.0,0.0061031044,0
0.9420669,0.8226902,0.01855263,0.786327,0.8590534,0.11937672,11.937672,0.9523323,0.86332387,0.08900845,0.0,0.081725106,0
0.94174767,0.8374484,0.023104835,0.79216295,0.8827339,0.10429925,10.429925,0.952177,0.86181986,0.090357125,0.0,0.09814725,0
0.94141275,0.8251387,0.022700218,0.78064626,0.8696311,0.11627406,11.627406,0.95201117,0.86211574,0.08989543,0.0,0.13858777,0
0.9411381,0.8279502,0.02623231,0.77653486,0.8793655,0.11318791,11.31879,0.9519091,0.85935634,0.09255278,0.0,0.14867388,0
0.9408654,0.82748187,0.024781471,0.77891016,0.8760536,0.11338353,11.338353,0.9517779,0.8592034,0.09257448,0.0,0.11954788,0
0.94052434,0.8289648,0.019553619,0.79063976,0.8672899,0.11155951,11.155951,0.95162815,0.8590853,0.09254283,0.0,0.09998197,0
0.94017875,0.82615244,0.024559824,0.7780152,0.8742897,0.11402631,11.402631,0.9514409,0.8624032,0.08903766,0.0,0.14325194,0
0.9398961,0.827515,0.027442563,0.7737276,0.8813024,0.1123811,11.23811,0.95124567,0.86369514,0.08755052,0.0,0.2810057,0
0.9395276,0.96904516,0.014065272,0.94147724,0.9966131,-0.029517591,2.951759,0.95114845,0.9731905,-0.022042036,0.0,5.4792224e-09,0
0.93917775,0.9659902,0.015967434,0.934694,0.9972864,-0.026812434,2.6812434,0.95108134,0.97141325,-0.02033192,0.0,3.5070298e-09,0
0.9387985,0.9650563,0.020684244,0.9245152,1.0055975,-0.026257813,2.6257813,0.95080155,0.97742677,-0.026625216,0.0,3.8162593e-09,0
0.938432,0.9698675,0.013455697,0.9434944,0.9962407,-0.03143555,3.143555,0.9506254,0.9772528,-0.026627362,0.0,2.839993e-09,0
0.93807954,0.959483,0.014033596,0.93197715,0.9869889,-0.021403491,2.1403491,0.9505142,0.97301334,-0.022499144,0.0,6.8970936e-09,0
0.9377218,0.95370066,0.022709014,0.909191,0.9982103,-0.015978873,1.5978873,0.9504062,0.9656075,-0.01520133,0.0,1.0198339e-08,0
0.9373155,0.9558431,0.015878784,0.92472064,0.98696554,-0.018527567,1.8527567,0.950202,0.96515924,-0.014957249,0.0,7.804675e-09,0
0.93697804,0.97002316,0.012823772,0.9448886,0.9951577,-0.033045113,3.3045113,0.9501123,0.9733243,-0.023212016,0.0,2.5236397e-09,0
0.93648547,0.95978296,0.009922123,0.9403356,0.97923034,-0.023297489,2.3297489,0.9499505,0.96964675,-0.019696236,0.0,6.191684e-09,0
0.93619424,0.9742425,0.012292429,0.95014936,0.99833566,-0.038048267,3.8048267,0.9497107,0.97590816,-0.026197433,0.0,3.6642624e-09,0
0.9357071,0.9666085,0.0116791455,0.9437174,0.9894996,-0.030901432,3.0901432,0.9495089,0.9744505,-0.024941623,0.0,8.311758e-09,0
0.9354155,0.96261084,0.018129593,0.9270768,0.99814487,-0.027195334,2.7195334,0.9493628,0.9696591,-0.020296276,0.0,1.1058142e-08,0
0.93492067,0.96301186,0.01648807,0.93069524,0.9953285,-0.028091192,2.8091192,0.9491412,0.96974486,-0.020603657,0.0,1.9430646e-08,0
0.93457794,0.9524094,0.020673122,0.9118901,0.9929287,-0.017831445,1.7831445,0.9491171,0.96459186,-0.015474737,0.0,9.331874e-09,0
0.9342055,0.9631386,0.013321394,0.93702865,0.9892485,-0.028933108,2.8933108,0.94885755,0.9701525,-0.021294951,0.0,8.715517e-09,0
0.93370414,0.96158457,0.016920475,0.9284204,0.9947487,-0.02788043,2.788043,0.9486328,0.9729512,-0.024318397,0.0,7.2311943e-09,0
0.9333143,0.95594275,0.020338017,0.91608024,0.99580526,-0.022628427,2.2628427,0.94842714,0.9701608,-0.021733642,0.0,1.6267581e-08,0
0.9329177,0.9608469,0.016062038,0.9293653,0.9923285,-0.027929187,2.7929187,0.94824845,0.96835774,-0.020109296,0.0,2.8561443e-08,0
0.9325577,0.9557613,0.015862638,0.9246705,0.9868521,-0.023203611,2.3203611,0.94806343,0.9653876,-0.01732415,0.0,4.1476202e-08,0
0.9320443,0.957104,0.01618837,0.9253748,0.98883325,-0.0250597,2.50597,0.9478229,0.9675084,-0.019685447,0.0,2.7106962e-08,0
0.93162537,0.95958614,0.017027408,0.92621243,0.99295986,-0.027960777,2.7960777,0.9475909,0.9674423,-0.019851387,0.0,4.0269335e-08,0
0.93112886,0.95592564,0.02095132,0.9148611,0.9969902,-0.024796784,2.4796784,0.94739795,0.9647491,-0.01735115,0.0,5.992827e-08,0
0.9306727,0.959102,0.01711293,0.92556065,0.9926433,-0.02842927,2.842927,0.94716173,0.96533704,-0.018175304,0.0,6.971905e-08,0
0.93021864,0.9569912,0.012879279,0.9317478,0.9822346,-0.026772559,2.6772559,0.9469401,0.96553415,-0.018594027,0.0,9.1390326e-08,0
0.9297472,0.94661075,0.016564045,0.91414523,0.97907627,-0.016863525,1.6863525,0.94671136,0.9632314,-0.016520023,0.0,1.5488939e-07,0
0.92931396,0.9442161,0.02100869,0.90303904,0.9853931,-0.014902115,1.4902115,0.94649434,0.9598032,-0.013308883,0.0,1.892801e-07,0
0.92881805,0.9487457,0.020865992,0.90784836,0.9896431,-0.01992768,1.992768,0.9462267,0.959604,-0.013377309,0.0,3.599277e-07,0
0.92824674,0.9420802,0.026505582,0.89012927,0.99403113,-0.013833463,1.3833463,0.9460376,0.9560905,-0.010052919,0.0,2.7837922e-07,0
0.92782956,0.9531673,0.012462014,0.92874175,0.9775929,-0.025337756,2.5337756,0.94578946,0.95519376,-0.009404302,0.0,1.1467567e-06,0
0.92729455,0.9479265,0.020967327,0.90683055,0.9890225,-0.020631969,2.063197,0.94552994,0.9595825,-0.01405257,0.0,4.5440666e-07,0
0.926754,0.941743,0.02332681,0.89602244,0.9874636,-0.014989018,1.4989018,0.9453008,0.9503995,-0.0050987005,0.0,2.7123206e-06,0
0.92626053,0.9298873,0.022412566,0.8859587,0.9738159,-0.0036267638,0.36267638,0.94506854,0.9423745,0.0026940107,0.0,1.2041692e-05,0
0.9257849,0.9312703,0.032976728,0.8666359,0.9959047,-0.0054854155,0.54854155,0.9448401,0.94276637,0.0020737052,0.0,2.8399213e-06,0
0.9251969,0.92950124,0.025086746,0.8803312,0.97867125,-0.0043043494,0.43043494,0.9444789,0.93949723,0.0049816966,0.0,2.6886817e-05,0
0.9247359,0.92670804,0.020229429,0.8870584,0.9663577,-0.0019721389,0.19721389,0.9442971,0.92843705,0.015860021,0.0,0.00015067887,0
0.9242251,0.9106034,0.024599057,0.86238927,0.95881754,0.013621688,1.3621688,0.9440043,0.91468537,0.029318929,0.0,0.0008888977,0
0.9237193,0.9314474,0.014967912,0.9021103,0.9607845,-0.0077281,0.77281,0.94376713,0.923386,0.020381153,0.0,0.00018215581,0
0.9231195,0.9014964,0.027893513,0.8468251,0.9561677,0.021623075,2.1623075,0.94356203,0.91442305,0.029138982,0.0,0.00035370098,0
0.9225835,0.90563375,0.025489714,0.8556739,0.9555936,0.016949773,1.6949773,0.9432598,0.9117119,0.031547904,0.0,0.0005775163,0
0.9220257,0.89940566,0.022792267,0.8547328,0.9440785,0.022620022,2.2620022,0.942944,0.88328415,0.05965984,0.0,0.025418825,0
0.92145616,0.8737267,0.024976473,0.82477283,0.9226806,0.047729433,4.7729435,0.94261914,0.87136453,0.07125461,0.0,0.16275613,0
0.9209564,0.84897786,0.02379648,0.80233675,0.895619,0.07197851,7.197851,0.94239986,0.86877424,0.073625624,0.0,0.19499743,0
0.92036057,0.83699,0.023521341,0.7908882,0.8830918,0.08337057,8.337057,0.9420669,0.8628618,0.079205096,0.0,0.24012741,0
0.91981226,0.8464713,0.026073977,0.7953663,0.89757633,0.07334095,7.334095,0.94174767,0.8624067,0.079340994,0.0,0.19797394,0
0.91921926,0.8172639,0.023079835,0.77202743,0.86250037,0.101955354,10.195536,0.94141275,0.8669829,0.07442987,0.0,0.2949661,0
0.91863084,0.82572854,0.02011768,0.78629786,0.8651592,0.0929023,9.29023,0.9411381,0.86638355,0.074754536,0.0,0.31675225,0
0.918033,0.8223053,0.02179675,0.7795837,0.86502695,0.09572768,9.572768,0.9408654,0.8659936,0.07487178,0.0,0.3185697,0
0.9174916,0.82886636,0.019872006,0.78991723,0.8678155,0.08862525,8.862525,0.94052434,0.8648191,0.07570523,0.0,0.35014158,0
0.9169153,0.831437,0.024233086,0.78394014,0.87893385,0.085478306,8.547831,0.94017875,0.8673637,0.07281506,0.0,0.39966762,0
0.91632545,0.8178725,0.027015008,0.7649231,0.87082195,0.098452926,9.845293,0.9398961,0.8702083,0.06968778,0.0,0.51007706,1
0.9157323,0.82314384,0.026424536,0.77135175,0.8749359,0.092588484,9.258848,0.9395276,0.8706493,0.06887829,0.0,0.6286024,1
0.91511863,0.81980956,0.025847739,0.769148,0.8704711,0.09530908,9.530908,0.93917775,0.8735922,0.06558555,0.0,0.6689079,1
0.9145065,0.81434697,0.027376477,0.7606891,0.86800486,0.100159526,10.015953,0.9387985,0.87558824,0.06321025,0.0,0.7650249,1
0.91386306,0.81680787,0.02753019,0.7628487,0.87076706,0.0970552,9.70552,0.938432,0.87467235,0.063759625,0.0,0.83164865,1
0.9133968,0.8158728,0.020451164,0.7757885,0.8559571,0.09752399,9.7523985,0.93807954,0.874371,0.063708544,0.0,0.842969,1
0.91271293,0.8154783,0.025624344,0.7652546,0.86570203,0.09723461,9.723461,0.9377218,0.87377304,0.06394875,0.0,0.8549598,1
0.9121445,0.80736256,0.02062301,0.7669414,0.8477837,0.104781926,10.478192,0.9373155,0.8719677,0.06534785,0.0,0.8935721,1
0.9115318,0.8050901,0.025964985,0.7541988,0.85598147,0.10644168,10.644168,0.93697804,0.8717963,0.06518173,0.0,0.89982635,1
0.9109151,0.8074201,0.028442832,0.75167215,0.863168,0.103495,10.349501,0.93648547,0.8702148,0.06627065,0.0,0.91359705,1
0.91030973,0.8133458,0.024193173,0.7659272,0.8607644,0.09696394,9.696394,0.93619424,0.8698083,0.066385925,0.0,0.9138216,1
0.90982455,0.79736024,0.032816257,0.7330404,0.8616801,0.11246431,11.246431,0.9357071,0.8650515,0.070655584,0.0,0.9419011,1
0.9090983,0.7954277,0.023088487,0.7501742,0.84068114,0.11367065,11.367064,0.9354155,0.86849856,0.06691694,0.0,0.9247547,1
0.90858185,0.79743713,0.036275867,0.7263364,0.86853784,0.11114472,11.114472,0.93492067,0.8626824,0.07223827,0.0,0.9495005,1
0.90790373,0.78871197,0.037275158,0.71565264,0.8617713,0.119191766,11.919176,0.93457794,0.8636035,0.07097447,0.0,0.9481533,1
0.9073482,0.95261776,0.021887464,0.90971833,0.9955172,-0.04526955,4.5269547,0.9342055,0.9698603,-0.035654843,0.0,1.4784641e-09,0
0.90672153,0.96587574,0.016232042,0.93406093,0.99769056,-0.059154212,5.9154215,0.93370414,0.97645503,-0.042750895,0.0,2.135463e-09,0
0.9061537,0.9598514,0.018624034,0.9233483,0.99635446,-0.053697705,5.3697705,0.9333143,0.97267264,-0.039358318,0.0,2.8724834e-09,0
0.9055376,0.9586128,0.022474935,0.9145619,1.0026636,-0.053075194,5.3075194,0.9329177,0.97061163,-0.037693918,0.0,5.4561333e-09,0
0.9049424,0.9650507,0.013696997,0.9382046,0.9918968,-0.060108304,6.0108304,0.9325577,0.971141,-0.03858328,0.0,4.0984447e-09,0
0.9042959,0.9636402,0.015544799,0.9331724,0.994108,-0.05934429,5.934429,0.9320443,0.97060037,-0.03855604,0.0,4.0842654e-09,0
0.90371966,0.9639672,0.011932021,0.9405804,0.987354,-0.06024754,6.024754,0.93162537,0.9704659,-0.038840532,0.0,2.8015894e-09,0
0.9030528,0.9536082,0.019780401,0.9148386,0.9923778,-0.050555408,5.055541,0.93112886,0.96836835,-0.037239492,0.0,1.3696482e-08,0
0.9024888,0.9602922,0.014414923,0.93203896,0.9885455,-0.057803392,5.7803392,0.9306727,0.96781206,-0.037139356,0.0,1.8033484e-08,0
0.9018579,0.9608184,0.020727377,0.9201927,1.0014441,-0.058960497,5.8960495,0.93021864,0.96697026,-0.036751628,0.0,3.7000962e-08,0
0.90129215,0.9506009,0.019981727,0.91143674,0.9897651,-0.049308777,4.9308777,0.9297472,0.96533346,-0.035586238,0.0,3.4430784e-08,0
0.900752,0.9548904,0.013265607,0.92888975,0.980891,-0.054138362,5.4138365,0.92931396,0.96353024,-0.034216285,0.0,5.5184618e-08,0
0.9001526,0.9467494,0.018585889,0.91032106,0.9831777,-0.046596766,4.6596766,0.92881805,0.9595023,-0.030684233,0.0,7.8874955e-08,0
0.89959913,0.9497857,0.020719292,0.9091759,0.99039555,-0.050186574,5.0186577,0.92824674,0.96016484,-0.03191811,0.0,2.474141e-07,0
0.8989324,0.94628066,0.021833101,0.9034878,0.9890735,-0.04734826,4.734826,0.92782956,0.9588725,-0.031042933,0.0,3.3139094e-07,0
0.89839995,0.9377071,0.01651585,0.9053361,0.9700782,-0.039307177,3.9307177,0.92729455,0.9532445,-0.025949955,0.0,1.1481618e-06,0
0.8978425,0.93445814,0.022862848,0.88964695,0.9792693,-0.03661561,3.661561,0.926754,0.9547702,-0.02801621,0.0,1.7237879e-06,0
0.8972811,0.93156004,0.024524355,0.8834923,0.9796278,-0.03427893,3.427893,0.92626053,0.94712454,-0.02086401,0.0,5.2038326e-06,0
0.89662474,0.93749267,0.019773606,0.8987364,0.9762489,-0.040867925,4.0867925,0.9257849,0.9424391,-0.016654193,0.0,8.017016e-06,0
0.8960907,0.9265049,0.024165709,0.87914014,0.9738697,-0.030414224,3.0414224,0.9251969,0.9187905,0.006406367,0.0,0.0012194669,0
0.89558935,0.9117104,0.026285756,0.8601903,0.9632305,-0.01612103,1.612103,0.9247359,0.91237485,0.01236105,0.0,0.0019509558,0
0.8949709,0.9140633,0.022013275,0.87091726,0.9572093,-0.019092381,1.9092381,0.9242251,0.8957188,0.028506279,0.0,0.011025492,0
0.89439803,0.9132894,0.032126747,0.850321,0.97625786,-0.018891394,1.8891394,0.9237193,0.8976226,0.026096702,0.0,0.0076757977,0
0.89384675,0.8942623,0.038102966,0.8195805,0.96894413,-0.00041556358,0.04155636,0.9231195,0.88378567,0.03933382,0.0,0.059410125,0
0.8933359,0.8716251,0.024114067,0.82436156,0.9188887,0.021710753,2.1710753,0.9225835,0.8778282,0.04475534,0.0,0.138201,0
0.8928049,0.85133666,0.023362134,0.8055469,0.89712644,0.041468263,4.1468263,0.9220257,0.8778288,0.044196904,0.0,0.20390353,0
0.8922591,0.8394119,0.023724496,0.7929119,0.88591194,0.052847207,5.2847204,0.92145616,0.8761127,0.04534346,0.0,0.21795218,0
0.8917223,0.84893817,0.029182773,0.79173994,0.9061364,0.042784154,4.2784157,0.9209564,0.8718376,0.049118757,0.0,0.2187452,0
0.8911689,0.84247315,0.015295118,0.8124947,0.8724516,0.048695743,4.8695745,0.92036057,0.8719889,0.048371673,0.0,0.25520247,0
0.89066094,0.8332057,0.0431531,0.74862564,0.91778576,0.05745524,5.7455244,0.91981226,0.8705061,0.049306154,0.0,0.3060267,0
0.8900956,0.8274377,0.0252034,0.77803904,0.87683636,0.06265789,6.265789,0.91921926,0.87384737,0.04537189,0.0,0.35954255,0
0.8895877,0.8234808,0.022558462,0.7792662,0.8676954,0.066106915,6.6106915,0.91863084,0.87323064,0.045400202,0.0,0.42311195,0
0.88908744,0.81590235,0.03152775,0.75410795,0.87769675,0.073185086,7.3185086,0.918033,0.872945,0.045087993,0.0,0.51689494,1
0.88851285,0.83355534,0.021892507,0.790646,0.87646466,0.05495751,5.495751,0.9174916,0.87135637,0.046135247,0.0,0.47445086,0
0.88800555,0.8194437,0.027688,0.7651752,0.8737122,0.06856185,6.856185,0.9169153,0.8714467,0.04546857,0.0,0.46404657,0
0.8875376,0.8195332,0.028849376,0.76298845,0.876078,0.06800437,6.800437,0.91632545,0.87138057,0.044944882,0.0,0.5250645,1
0.88705033,0.8258357,0.0266884,0.77352643,0.878145,0.061214626,6.121463,0.9157323,0.87314653,0.04258579,0.0,0.6154499,1
0.886517,0.8284159,0.02754706,0.77442366,0.8824081,0.058101118,5.810112,0.91511863,0.873541,0.041577637,0.0,0.6394034,1
0.886027,0.81913394,0.02713235,0.76595455,0.8723133,0.06689304,6.6893044,0.9145065,0.8737838,0.04072267,0.0,0.67689234,1
0.88542366,0.79858917,0.03138926,0.7370662,0.86011213,0.08683449,8.683449,0.91386306,0.8747424,0.039120674,0.0,0.7441816,1
0.8848839,0.8237422,0.031353634,0.7622891,0.8851953,0.06114167,6.114167,0.9133968,0.87263775,0.040759027,0.0,0.6885226,1
0.884442,0.8130352,0.021153329,0.7715747,0.8544957,0.07140678,7.1406784,0.91271293,0.8742357,0.038477242,0.0,0.7143313,1
0.8839057,0.81259555,0.029847728,0.754094,0.8710971,0.07131016,7.1310163,0.9121445,0.87360406,0.038540423,0.0,0.7220131,1
0.883406,0.82187307,0.017674189,0.7872317,0.85651445,0.061532915,6.1532917,0.9115318,0.8748215,0.036710322,0.0,0.7930141,1
0.8829023,0.8095562,0.021796588,0.76683486,0.8522775,0.07334614,7.334614,0.9109151,0.8735455,0.03736955,0.0,0.84312814,1
0.8824182,0.8150484,0.028939826,0.75832635,0.87177044,0.06736982,6.736982,0.91030973,0.8740584,0.036251307,0.0,0.84072864,1
0.88189435,0.8099772,0.027195903,0.7566732,0.86328113,0.071917176,7.1917176,0.90982455,0.8721607,0.037663877,0.0,0.75651723,1
0.88137543,0.80485475,0.021668829,0.7623838,0.8473257,0.07652068,7.652068,0.9090983,0.87551063,0.033587694,0.0,0.8155103,1
0.88089085,0.81278867,0.029106434,0.75574005,0.8698373,0.06810218,6.810218,0.90858185,0.8751756,0.033406258,0.0,0.8250009,1
0.88044214,0.79879594,0.030021993,0.7399528,0.8576391,0.081646204,8.16462,0.90790373,0.8722034,0.03570032,0.0,0.8719377,1
0.87984383,0.823324,0.015594652,0.7927585,0.8538895,0.056519806,5.6519804,0.9073482,0.8732242,0.034124017,0.0,0.8509986,1
0.8794254,0.80926514,0.033075996,0.7444362,0.87409407,0.07016027,7.016027,0.90672153,0.87311494,0.03360659,0.0,0.8556705,1
0.87885976,0.80932283,0.029307686,0.75187975,0.8667659,0.069536924,6.9536924,0.9061537,0.8726399,0.033513784,0.0,0.86236465,1
0.87837636,0.8144889,0.02058712,0.77413815,0.8548396,0.06388748,6.3887477,0.9055376,0.8732087,0.032328904,0.0,0.8526906,1
0.87785614,0.8180467,0.027927225,0.7633093,0.8727841,0.059809446,5.9809446,0.9049424,0.87349,0.031452417,0.0,0.8260276,1
0.877377,0.82295704,0.026184373,0.77163565,0.8742784,0.054419935,5.4419937,0.9042959,0.87351143,0.030784488,0.0,0.83618873,1
0.87690234,0.80399597,0.03225866,0.74076897,0.86722296,0.072906375,7.2906375,0.90371966,0.8726281,0.03109157,0.0,0.85880274,1
0.87636244,0.81364644,0.027992545,0.7587811,0.8685118,0.06271601,6.2716007,0.9030528,0.8722786,0.030774236,0.0,0.8724749,1
0.87590414,0.81842816,0.02970876,0.760199,0.8766573,0.057475984,5.7475986,0.9024888,0.87239325,0.030095577,0.0,0.87780505,1
0.8753797,0.8125056,0.020276917,0.77276284,0.8522484,0.06287408,6.287408,0.9018579,0.870481,0.0313769,0.0,0.8987858,1
0.8748947,0.8068819,0.022395985,0.76298577,0.85077804,0.068012774,6.801277,0.90129215,0.8712104,0.030081749,0.0,0.88225335,1
0.8743541,0.8175734,0.026832951,0.76498085,0.870166,0.056780696,5.6780696,0.900752,0.8727141,0.028037906,0.0,0.8463785,1
0.8738276,0.8159498,0.027725432,0.76160794,0.87029165,0.05787778,5.787778,0.9001526,0.8729829,0.027169704,0.0,0.8278685,1
0.873349,0.81664866,0.019597711,0.77823716,0.85506016,0.05670035,5.670035,0.89959913,0.8729135,0.026685655,0.0,0.8058852,1
0.8728178,0.84992206,0.031469088,0.78824264,0.9116015,0.022895753,2.2895753,0.8989324,0.89593214,0.0030002594,0.0,0.13972574,0
0.8722739,0.8414959,0.022467516,0.79745954,0.8855322,0.03077805,3.077805,0.89839995,0.89253104,0.0058689117,0.0,0.18705617,0
0.871802,0.8535453,0.025532756,0.8035011,0.9035895,0.018256664,1.8256664,0.8978425,0.8936011,0.004241407,0.0,0.121301614,0
0.8712508,0.8471649,0.02275825,0.8025588,0.8917711,0.02408588,2.408588,0.8972811,0.8853799,0.0119012,0.0,0.18665294,0
0.87084687,0.8245608,0.033334527,0.75922513,0.8898965,0.046286047,4.628605,0.89662474,0.8878899,0.008734822,0.0,0.19802004,0
0.8702671,0.83738136,0.02173363,0.7947835,0.87997925,0.03288573,3.288573,0.8960907,0.88612896,0.009961724,0.0,0.2641322,0
0.8698275,0.8300152,0.020418083,0.78999573,0.87003464,0.039812326,3.9812326,0.89558935,0.88484514,0.010744214,0.0,0.23585032,0
