cell_id,barcode,channel,batch,protocol,split,cycle_index,total_cycles,cycle_index,dc_internal_resistance,temperature_avg,charge_capacity,charge_energy,coulombic_efficiency_lagged_1,coulombic_efficiency_lagged_2,soh,rul
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,928,1002,928,0.016443968,36.42243,0.9724163,3.4252374,1.0006614,1.0005842,0.9196867,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,929,1002,929,0.01646952,36.42243,0.97172827,3.423275,1.0005863,1.0006614,0.9188904,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,930,1002,930,0.016478337,36.426296,0.9708912,3.4206429,1.0007448,1.0005863,0.91813976,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,931,1002,931,0.016492706,36.42243,0.9700384,3.418116,1.0007001,1.0007448,0.9173757,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,932,1002,932,0.016496316,36.42243,0.9692213,3.415404,1.000654,1.0007001,0.91658485,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,933,1002,933,0.016505359,36.42195,0.9684161,3.4131823,1.0006738,1.000654,0.91579825,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,934,1002,934,0.016525649,36.414574,0.9675453,3.410608,1.0007012,1.0006738,0.91492337,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,935,1002,935,0.016526084,36.412117,0.96669966,3.4080408,1.0007573,1.0007012,0.914121,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,936,1002,936,0.016545756,36.412117,0.96583605,3.4053214,1.0007604,1.0007573,0.91316426,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,937,1002,937,0.016538342,36.402565,0.96479285,3.401995,1.000914,1.0007604,0.9123081,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,938,1002,938,0.016549572,36.38709,0.9638218,3.3989706,1.0007712,1.000914,0.91145647,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,939,1002,939,0.016568143,36.412117,0.9629946,3.3967152,1.0006981,1.0007712,0.9106139,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,940,1002,940,0.016575074,36.412167,0.96207076,3.3936992,1.0007643,1.0006981,0.9096304,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,941,1002,941,0.016590457,36.4173,0.96113545,3.3908093,1.0008851,1.0007643,0.90879273,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,942,1002,942,0.016594801,36.421017,0.960161,3.387779,1.0008337,1.0008851,0.9078966,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,943,1002,943,0.01660641,36.435608,0.95923537,3.3848724,1.000806,1.0008337,0.90700054,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,944,1002,944,0.016603738,36.435608,0.9582126,3.3816104,1.000829,1.000806,0.90603274,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,945,1002,945,0.016613582,36.45311,0.9572904,3.3786337,1.0008297,1.000829,0.9051212,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,946,1002,946,0.016629,36.45311,0.95629466,3.375537,1.0008736,1.0008297,0.90417194,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,947,1002,947,0.016638946,36.45311,0.9552936,3.3722496,1.0008821,1.0008736,0.90318966,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,948,1002,948,0.016646413,36.445473,0.9542637,3.3691094,1.0009217,1.0008821,0.9022466,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,949,1002,949,0.01666867,36.44495,0.9532755,3.365961,1.0008878,1.0009217,0.90119934,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,950,1002,950,0.016675081,36.44495,0.95214844,3.362511,1.0010132,1.0008878,0.9002211,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,951,1002,951,0.016690865,36.437668,0.95115805,3.3594258,1.0009161,1.0010132,0.89920807,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,952,1002,952,0.016721057,36.437668,0.9499964,3.3556318,1.0010015,1.0009161,0.8981452,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,953,1002,953,0.016715579,36.45441,0.9489535,3.3523724,1.0009621,1.0010015,0.8970631,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,954,1002,954,0.016724782,36.463963,0.9477911,3.348416,1.0010694,1.0009621,0.8960795,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,955,1002,955,0.016703365,36.46918,0.9467837,3.3451765,1.0009406,1.0010694,0.8938408,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,956,1002,956,0.016727405,36.515587,0.94572544,3.3416646,1.002381,1.0009406,0.89394736,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,957,1002,957,0.016715432,36.623615,0.94460845,3.3379593,1.0011412,1.002381,0.8929234,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,958,1002,958,0.016715432,36.623615,0.9434145,3.3340862,1.0011054,1.0011412,0.891888,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,959,1002,959,0.016715432,36.623615,0.9423852,3.3309407,1.0010008,1.0011054,0.8907487,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,960,1002,960,0.016715432,36.61167,0.9411712,3.3268874,1.0011877,1.0010008,0.8896061,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,961,1002,961,0.016715432,36.61167,0.9398981,3.322796,1.0011822,1.0011877,0.8884358,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,962,1002,962,0.016715432,36.61167,0.9385449,3.3185441,1.0011449,1.0011822,0.8872615,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,963,1002,963,0.016715432,36.616806,0.93741226,3.3150518,1.0010266,1.0011449,0.88610435,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,964,1002,964,0.016715432,36.633003,0.9362892,3.3115478,1.0011243,1.0010266,0.8849474,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,965,1002,965,0.016715432,36.671467,0.93510616,3.3077528,1.001232,1.0011243,0.88383704,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,966,1002,966,0.016715432,36.66828,0.93385357,3.30377,1.0012233,1.001232,0.88272816,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,967,1002,967,0.016715432,36.671467,0.9326884,3.299878,1.0011382,1.0012233,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,968,1002,968,0.016715432,36.679863,0.93144065,3.2958908,1.0012695,1.0011382,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,969,1002,969,0.016715432,36.679863,0.93144065,3.2916062,0.99993,1.0012695,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,970,1002,970,0.016715432,36.66828,0.93144065,3.2874215,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,971,1002,971,0.016715432,36.670227,0.93144065,3.2835467,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,972,1002,972,0.016715432,36.670227,0.93144065,3.2793834,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,973,1002,973,0.016715432,36.66263,0.93144065,3.2752204,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,974,1002,974,0.016715432,36.670227,0.93144065,3.2708766,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,975,1002,975,0.016715432,36.680862,0.93144065,3.2669969,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,976,1002,976,0.016715432,36.680862,0.93144065,3.2620118,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,977,1002,977,0.016715432,36.66298,0.93144065,3.257511,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,978,1002,978,0.016715432,36.66298,0.93144065,3.2528763,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,979,1002,979,0.016715432,36.66298,0.93144065,3.2482586,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,980,1002,980,0.016715432,36.661842,0.93144065,3.2437563,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,981,1002,981,0.016715432,36.65712,0.93144065,3.2390788,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,982,1002,982,0.016715432,36.631847,0.93144065,3.234368,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,983,1002,983,0.016715432,36.61765,0.93144065,3.2298295,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,984,1002,984,0.016715432,36.596546,0.93144065,3.2244196,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,985,1002,985,0.016715432,36.596546,0.93144065,3.2196944,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,986,1002,986,0.016715432,36.61765,0.93144065,3.2147107,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,987,1002,987,0.016715432,36.64643,0.93144065,3.2098036,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,988,1002,988,0.016715432,36.64643,0.93144065,3.2042384,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,989,1002,989,0.016715432,36.64643,0.93144065,3.199335,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,990,1002,990,0.016715432,36.602295,0.93144065,3.194512,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,991,1002,991,0.016715432,36.593353,0.93144065,3.1890223,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,992,1002,992,0.016715432,36.56998,0.93144065,3.183968,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,993,1002,993,0.016715432,36.56998,0.93144065,3.178568,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,994,1002,994,0.016715432,36.593353,0.93144065,3.1732843,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,995,1002,995,0.016715432,36.593353,0.93144065,3.167693,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,996,1002,996,0.016715432,36.56998,0.93144065,3.1624694,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,997,1002,997,0.016715432,36.56627,0.93144065,3.1568754,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,998,1002,998,0.016715432,36.556976,0.93144065,3.1515036,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,999,1002,999,0.016715432,36.556976,0.93144065,3.1460557,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,1000,1002,1000,0.016715432,36.37214,0.93144065,3.140238,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,1001,1002,1001,0.016715432,36.37214,0.93144065,3.135016,0.99993,0.99993,0.88151115,-1
107,el150800737285,CH32,batch3,2018-04-12_batch8\20180412-5_9C_60per_3_1C_newstructure.sdu,test,1002,1002,1002,0.016715432,31.618996,0.93144065,6.0497975,0.99993,0.99993,0.88151115,-1
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,3,546,3,0.01696656,32.691517,1.0692575,3.7241225,0.99921376,0.9996834,1.0,526
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,4,546,4,0.016746247,33.060062,1.0703237,3.7257469,0.99910635,0.99921376,1.0,525
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,5,546,5,0.016632551,33.060062,1.0704954,3.726497,0.9991646,0.99910635,1.0,524
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,6,546,6,0.016710944,33.082596,1.0710168,3.7289846,0.999209,0.9991646,1.0,523
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,7,546,7,0.016604329,33.082596,1.0714978,3.7296023,0.9993088,0.999209,1.0,522
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,8,546,8,0.016552553,33.04507,1.0715748,3.7296658,0.9992957,0.9993088,1.0,521
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,9,546,9,0.01659549,32.82726,1.0716891,3.7308924,0.9993923,0.9992957,1.0,520
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,10,546,10,0.016516898,32.79538,1.0717726,3.7304676,0.99939215,0.9993923,1.0,519
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,11,546,11,0.016570894,32.76358,1.071557,3.7302232,0.99934155,0.99939215,1.0,518
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,12,546,12,0.016457355,32.76358,1.0717545,3.7304344,0.99940664,0.99934155,1.0,517
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,13,546,13,0.016395053,32.75687,1.0718867,3.7303321,0.9993874,0.99940664,1.0,516
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,14,546,14,0.016433632,32.75687,1.0717238,3.7307713,0.999399,0.9993874,1.0,515
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,15,546,15,0.01632648,32.876743,1.0719169,3.7304246,0.9994973,0.999399,1.0,514
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,16,546,16,0.016297633,32.95435,1.0718328,3.7294345,0.9995096,0.9994973,1.0,513
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,17,546,17,0.016371772,33.08522,1.0714817,3.7297118,0.9995424,0.9995096,1.0,512
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,18,546,18,0.01625476,33.192417,1.0715455,3.7289593,0.9995049,0.9995424,1.0,511
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,19,546,19,0.016235787,33.192417,1.071559,3.7285664,0.99949616,0.9995049,1.0,510
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,20,546,20,0.01631734,33.192417,1.0711694,3.7290757,0.9995275,0.99949616,1.0,509
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,21,546,21,0.016204817,33.192417,1.0712355,3.7277598,0.99945474,0.9995275,1.0,508
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,22,546,22,0.016177716,32.991478,1.0710014,3.7274861,0.9994806,0.99945474,1.0,507
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,23,546,23,0.016282322,32.977898,1.0707191,3.727465,0.9995183,0.9994806,1.0,506
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,24,546,24,0.016172647,32.828316,1.0707182,3.7262607,0.9995078,0.9995183,1.0,505
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,25,546,25,0.016145498,32.797344,1.0703763,3.7250042,0.99953496,0.9995078,1.0,504
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,26,546,26,0.016166143,32.709187,1.0702931,3.7254527,0.9995219,0.99953496,1.0,503
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,27,546,27,0.016191324,32.709187,1.0702578,3.7253935,0.99944186,0.9995219,1.0,502
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,28,546,28,0.016140828,32.72637,1.069893,3.7232654,0.99952763,0.99944186,1.0,501
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,29,546,29,0.016159385,32.72637,1.0699781,3.7243624,0.99952203,0.99952763,1.0,500
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,30,546,30,0.016139416,32.709187,1.0697352,3.7235558,0.9995413,0.99952203,1.0,499
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,31,546,31,0.016156893,32.497974,1.0693433,3.722038,0.9995016,0.9995413,1.0,498
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,32,546,32,0.016136046,32.47242,1.0693073,3.7223165,0.9995104,0.9995016,1.0,497
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,33,546,33,0.016115367,32.47242,1.0692097,3.7218792,0.9994721,0.9995104,1.0,496
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,34,546,34,0.01622891,32.47242,1.0687326,3.721234,0.99946034,0.9994721,0.99994785,495
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,35,546,35,0.016136607,32.45159,1.0687811,3.720991,0.99948514,0.99946034,1.0,494
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,36,546,36,0.016069798,32.45159,1.0686378,3.720546,0.9994669,0.99948514,0.99986714,493
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,37,546,37,0.016158955,32.474445,1.0682876,3.720074,0.9994772,0.9994669,0.9995609,492
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,38,546,38,0.016087167,32.48193,1.0683286,3.7196252,0.99945575,0.9994772,0.9995213,491
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,39,546,39,0.01603763,32.51173,1.0681318,3.7185535,0.99953365,0.99945575,0.999364,490
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,40,546,40,0.016177163,32.54344,1.067797,3.7187922,0.99950683,0.99953365,0.99904805,489
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,41,546,41,0.016101709,32.56397,1.0677725,3.7174728,0.99950945,0.99950683,0.99900585,488
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,42,546,42,0.016078537,32.56397,1.0675809,3.7167628,0.9995289,0.99950945,0.9988445,487
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,43,546,43,0.01611951,32.54344,1.0672442,3.7169447,0.99951094,0.9995289,0.998549,486
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,44,546,44,0.01604041,32.436344,1.0671211,3.7157965,0.99949133,0.99951094,0.9983859,485
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,45,546,45,0.016052619,32.369164,1.0668634,3.714687,0.9995394,0.99949133,0.9981454,484
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,46,546,46,0.016135054,32.369164,1.0665703,3.7151098,0.9995387,0.9995394,0.99787295,483
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,47,546,47,0.016094886,32.347054,1.0663674,3.7133172,0.99953693,0.9995387,0.9977104,482
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,48,546,48,0.016069615,32.331135,1.0661227,3.712034,0.9995096,0.99953693,0.99747735,481
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,49,546,49,0.016092235,32.331135,1.0657513,3.7123108,0.99951375,0.9995096,0.9972021,480
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,50,546,50,0.016034864,32.50028,1.0656494,3.7111073,0.9994414,0.99951375,0.99709743,479
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,51,546,51,0.01603441,32.50028,1.0652897,3.7094846,0.9994507,0.9994414,0.9967032,478
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,52,546,52,0.016014883,32.634308,1.0652121,3.7101371,0.99950856,0.9994507,0.9966769,477
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,53,546,53,0.015990527,32.69899,1.0650711,3.7089243,0.9994621,0.99950856,0.9965044,476
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,54,546,54,0.015998658,32.69899,1.0647591,3.7074711,0.9995027,0.9994621,0.99614316,475
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,55,546,55,0.01601539,32.634308,1.0645972,3.7080736,0.9995724,0.9995027,0.99602854,474
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,56,546,56,0.016014367,32.630302,1.064334,3.7069979,0.9995354,0.9995724,0.9957834,473
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,57,546,57,0.016120499,32.630302,1.0637975,3.7055657,0.9995343,0.9995354,0.9953016,472
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,58,546,58,0.016065592,32.630302,1.0637944,3.7054915,0.999514,0.9995343,0.99530715,471
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,59,546,59,0.016014135,32.669907,1.0636053,3.7049704,0.9995055,0.999514,0.99516356,470
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,60,546,60,0.016107975,32.67393,1.0631012,3.7036593,0.999472,0.9995055,0.99460775,469
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,61,546,61,0.016056305,32.73981,1.0630491,3.7033093,0.9995566,0.999472,0.9946193,468
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,62,546,62,0.016013112,32.896374,1.0629635,3.7030509,0.999496,0.9995566,0.99442124,467
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,63,546,63,0.016105987,32.896374,1.0624583,3.7026386,0.9996146,0.999496,0.993977,466
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,64,546,64,0.016036432,32.896374,1.06243,3.7017133,0.99958605,0.9996146,0.9939264,465
113,el150800460634,CH15,batch3,2017-06-30_tests\20170630-3_6C_30per_6C.sdu,test,65,546,65,0.015961848,32.896374,1.0622166,3.7008307,0.99961036,0.99958605,0.99365294,464
